Region,Market,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Montenegro,Dairy Products & Eggs,Penetration Rate by Segment,Eggs,percent,Statista,0.397,0.512,0.636,0.773,0.92,1.063,1.191,1.291,1.391,1.509,1.623
Montenegro,Dairy Products & Eggs,Penetration Rate by Segment,Milk,percent,Statista,0.72,0.93,1.154,1.403,1.669,1.927,2.16,2.341,2.523,2.748,2.961
Montenegro,Dairy Products & Eggs,Penetration Rate by Segment,Other Dairy Products & Eggs,percent,Statista,0.323,0.417,0.518,0.63,0.749,0.865,0.969,1.051,1.132,1.229,1.321
Montenegro,Dairy Products & Eggs,Penetration Rate by Segment,Yogurt,percent,Statista,0.508,0.655,0.814,0.989,1.177,1.359,1.523,1.651,1.779,1.931,2.075
Montenegro,Fish & Seafood,Average Revenue per User by Segment,Total,USD (US$),Statista,31.39,31.64,32.74,43.81,53.39,51.02,62.21,71.8,84.25,85.32,88.24
Montenegro,Fish & Seafood,Average Revenue per User by Segment,Fresh Fish,USD (US$),Statista,41.56,42.72,45.2,61.79,77.03,74.98,93.1,109.4,130.6,132.9,138.1
Montenegro,Fish & Seafood,Average Revenue per User by Segment,Fresh Seafood,USD (US$),Statista,4.524,4.567,4.711,6.287,7.615,7.268,8.842,10.18,11.9,12.09,12.52
Montenegro,Fish & Seafood,Average Revenue per User by Segment,Processed Fish & Seafood,USD (US$),Statista,15.66,15.43,15.53,20.22,23.91,22.26,26.42,29.66,33.83,34.23,35.24
Montenegro,Fish & Seafood,Revenue,Total,thousand USD (US$),Statista,150.2,195.6,251.2,408.8,592.8,654,893.4,"1,117","1,412","1,556","1,733"
Montenegro,Fish & Seafood,Revenue,Fresh Fish,thousand USD (US$),Statista,77.56,103,135.3,224.9,333.6,374.8,521.5,663.9,853.7,941.6,"1,051"
Montenegro,Fish & Seafood,Revenue,Fresh Seafood,thousand USD (US$),Statista,5.196,6.775,8.677,14.08,20.29,22.36,30.48,38,47.84,52.63,58.46
Montenegro,Fish & Seafood,Revenue,Processed Fish & Seafood,thousand USD (US$),Statista,67.45,85.83,107.3,169.8,239,256.8,341.4,415.4,510.3,562,622.8
Montenegro,Fish & Seafood,Revenue Change,Total,percent,Statista,,30.226,28.425,62.739,45.01,10.324,36.606,25.028,26.41,10.198,11.375
Montenegro,Fish & Seafood,Revenue Change,Fresh Fish,percent,Statista,,32.8,31.359,66.223,48.333,12.35,39.141,27.306,28.589,10.296,11.619
Montenegro,Fish & Seafood,Revenue Change,Fresh Seafood,percent,Statista,,30.389,28.074,62.268,44.105,10.202,36.315,24.672,25.895,10.013,11.077
Montenegro,Fish & Seafood,Revenue Change,Processed Fish & Seafood,percent,Statista,,27.25,25.015,58.248,40.754,7.448,32.944,21.675,22.845,10.131,10.819
Montenegro,Fish & Seafood,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Fish & Seafood,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Fish & Seafood,Online & Offline Split,Offline,percent,Statista,99.63,99.542,99.417,99.15,98.758,98.491,98.163,97.754,97.228,,
Montenegro,Fish & Seafood,Online & Offline Split,Online,percent,Statista,0.37,0.458,0.583,0.85,1.242,1.509,1.837,2.246,2.772,,
Montenegro,Fish & Seafood,Mobile/Desktop Split,Desktop,percent,Statista,53.922,53.006,52.435,52.092,51.89,51.773,51.706,51.668,51.646,,
Montenegro,Fish & Seafood,Mobile/Desktop Split,Mobile,percent,Statista,46.078,46.994,47.565,47.908,48.11,48.227,48.294,48.332,48.354,,
Montenegro,Fish & Seafood,Users by Segment,Total,million users,Statista,0.005,0.006,0.008,0.009,0.011,0.013,0.014,0.016,0.017,0.018,0.02
Montenegro,Fish & Seafood,Users by Segment,Fresh Fish,million users,Statista,0.002,0.002,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.008
Montenegro,Fish & Seafood,Users by Segment,Fresh Seafood,million users,Statista,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005
Montenegro,Fish & Seafood,Users by Segment,Processed Fish & Seafood,million users,Statista,0.004,0.006,0.007,0.008,0.01,0.012,0.013,0.014,0.015,0.016,0.018
Montenegro,Fish & Seafood,Penetration Rate by Segment,Fish & Seafood,percent,Statista,0.763,0.985,1.222,1.486,1.768,2.041,2.288,2.48,2.672,2.91,3.136
Montenegro,Fish & Seafood,Penetration Rate by Segment,Fresh Fish,percent,Statista,0.297,0.384,0.477,0.579,0.69,0.796,0.892,0.967,1.042,1.131,1.216
Montenegro,Fish & Seafood,Penetration Rate by Segment,Fresh Seafood,percent,Statista,0.183,0.236,0.293,0.357,0.424,0.49,0.549,0.595,0.641,0.695,0.746
Montenegro,Fish & Seafood,Penetration Rate by Segment,Processed Fish & Seafood,percent,Statista,0.686,0.886,1.1,1.337,1.591,1.837,2.059,2.232,2.405,2.619,2.822
Montenegro,Fruits & Nuts,Average Revenue per User by Segment,Total,USD (US$),Statista,20.46,20.72,21.51,28.9,35.28,33.72,41.08,47.35,55.43,56.16,58.07
Montenegro,Fruits & Nuts,Average Revenue per User by Segment,Fresh Fruits,USD (US$),Statista,23.34,23.62,24.52,32.91,40.16,38.36,46.7,53.79,62.91,63.74,65.91
Montenegro,Fruits & Nuts,Average Revenue per User by Segment,Nuts,USD (US$),Statista,3.509,3.569,3.724,5.028,6.175,5.936,7.276,8.438,9.943,10.08,10.43
Montenegro,Fruits & Nuts,Average Revenue per User by Segment,Processed & Frozen Fruits,USD (US$),Statista,4.741,4.8,4.98,6.687,8.156,7.799,9.507,10.96,12.84,13.01,13.45
Montenegro,Fruits & Nuts,Revenue,Total,thousand USD (US$),Statista,268,350.5,451.9,738,"1,072","1,183","1,615","2,016","2,542","2,803","3,121"
Montenegro,Fruits & Nuts,Revenue,Fresh Fruits,thousand USD (US$),Statista,214,279.7,360.5,588.4,854.4,942,"1,285","1,603","2,020","2,227","2,479"
Montenegro,Fruits & Nuts,Revenue,Nuts,thousand USD (US$),Statista,22.98,30.18,39.11,64.2,93.83,104.1,143,179.7,228,251.5,280.3
Montenegro,Fruits & Nuts,Revenue,Processed & Frozen Fruits,thousand USD (US$),Statista,31.05,40.6,52.3,85.39,123.9,136.8,186.8,233.4,294.4,324.6,361.4
Montenegro,Fruits & Nuts,Revenue Change,Total,percent,Statista,,30.784,28.93,63.31,45.257,10.354,36.517,24.83,26.091,10.268,11.345
Montenegro,Fruits & Nuts,Revenue Change,Fresh Fruits,percent,Statista,,30.701,28.888,63.218,45.207,10.253,36.412,24.747,26.014,10.248,11.316
Montenegro,Fruits & Nuts,Revenue Change,Nuts,percent,Statista,,31.332,29.589,64.152,46.153,10.945,37.368,25.664,26.878,10.307,11.451
Montenegro,Fruits & Nuts,Revenue Change,Processed & Frozen Fruits,percent,Statista,,30.757,28.818,63.27,45.099,10.412,36.55,24.946,26.135,10.258,11.337
Montenegro,Fruits & Nuts,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Fruits & Nuts,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Fruits & Nuts,Online & Offline Split,Offline,percent,Statista,99.63,99.541,99.415,99.147,98.756,98.493,98.173,97.775,97.27,,
Montenegro,Fruits & Nuts,Online & Offline Split,Online,percent,Statista,0.37,0.459,0.585,0.853,1.244,1.507,1.827,2.225,2.73,,
Montenegro,Fruits & Nuts,Mobile/Desktop Split,Desktop,percent,Statista,56.224,54.08,52.878,52.214,51.89,51.742,51.682,51.666,51.666,,
Montenegro,Fruits & Nuts,Mobile/Desktop Split,Mobile,percent,Statista,43.776,45.92,47.122,47.786,48.11,48.258,48.318,48.334,48.334,,
Montenegro,Fruits & Nuts,Users by Segment,Total,million users,Statista,0.013,0.017,0.021,0.026,0.03,0.035,0.039,0.043,0.046,0.05,0.054
Montenegro,Fruits & Nuts,Users by Segment,Fresh Fruits,million users,Statista,0.009,0.012,0.015,0.018,0.021,0.025,0.028,0.03,0.032,0.035,0.038
Montenegro,Fruits & Nuts,Users by Segment,Nuts,million users,Statista,0.007,0.008,0.011,0.013,0.015,0.018,0.02,0.021,0.023,0.025,0.027
Montenegro,Fruits & Nuts,Users by Segment,Processed & Frozen Fruits,million users,Statista,0.007,0.008,0.011,0.013,0.015,0.018,0.02,0.021,0.023,0.025,0.027
Montenegro,Fruits & Nuts,Penetration Rate by Segment,Fresh Fruits,percent,Statista,1.461,1.886,2.341,2.846,3.387,3.911,4.383,4.751,5.119,5.576,6.008
Montenegro,Fruits & Nuts,Penetration Rate by Segment,Fruits & Nuts,percent,Statista,2.087,2.695,3.345,4.066,4.839,5.587,6.261,6.787,7.313,7.965,8.582
Montenegro,Fruits & Nuts,Penetration Rate by Segment,Nuts,percent,Statista,1.043,1.347,1.672,2.033,2.419,2.793,3.131,3.393,3.657,3.983,4.291
Montenegro,Fruits & Nuts,Penetration Rate by Segment,Processed & Frozen Fruits,percent,Statista,1.043,1.347,1.672,2.033,2.419,2.793,3.131,3.393,3.657,3.983,4.291
Montenegro,Meat,Average Revenue per User by Segment,Total,USD (US$),Statista,95.51,96.79,100.8,135.5,165.5,158,192.2,221.3,258.6,262,270.9
Montenegro,Meat,Average Revenue per User by Segment,Fresh Meat,USD (US$),Statista,76.13,77.64,81.25,110.1,135.6,130.8,160.9,187.1,221.1,224,232
Montenegro,Meat,Average Revenue per User by Segment,Processed Meat,USD (US$),Statista,49.4,49.67,51.48,68.38,82.74,77.85,93.39,105.9,121.9,123.5,127.4
Montenegro,Meat,Revenue,Total,million USD (US$),Statista,0.722,0.945,1.222,1.996,2.902,3.197,4.359,5.436,6.842,7.546,8.4
Montenegro,Meat,Revenue,Fresh Meat,million USD (US$),Statista,0.397,0.523,0.679,1.119,1.64,1.827,2.517,3.172,4.036,4.451,4.962
Montenegro,Meat,Revenue,Processed Meat,million USD (US$),Statista,0.325,0.422,0.543,0.876,1.262,1.371,1.842,2.264,2.807,3.095,3.437
Montenegro,Meat,Revenue Change,Total,percent,Statista,,30.885,29.367,63.339,45.391,10.165,36.347,24.708,25.865,10.289,11.317
Montenegro,Meat,Revenue Change,Fresh Meat,percent,Statista,,31.721,29.935,64.728,46.559,11.402,37.767,26.023,27.238,10.282,11.481
Montenegro,Meat,Revenue Change,Processed Meat,percent,Statista,,29.834,28.693,61.507,43.982,8.637,34.354,22.91,23.984,10.26,11.05
Montenegro,Meat,Comparable Estimates - Meat (Worldwide),*Statista,billion USD (US$),,9.887,11.76,13.92,20.64,26.88,30.14,41.97,54.61,71.56,77.12,85.15
Montenegro,Meat,Comparable Estimates - Meat (Worldwide),Common Thread Collective,billion USD (US$),,,,,,26,,,,70,,
Montenegro,Meat,Online & Offline Split,Offline,percent,Statista,99.63,99.538,99.407,99.13,98.723,98.447,98.11,97.69,97.155,,
Montenegro,Meat,Online & Offline Split,Online,percent,Statista,0.37,0.462,0.593,0.87,1.277,1.553,1.89,2.31,2.845,,
Montenegro,Meat,Mobile/Desktop Split,Desktop,percent,Statista,62.706,61.091,59.094,57.891,56.751,55.816,54.888,54.428,54.428,,
Montenegro,Meat,Mobile/Desktop Split,Mobile,percent,Statista,37.294,38.909,40.906,42.109,43.249,44.184,45.112,45.572,45.572,,
Montenegro,Meat,Users by Segment,Total,million users,Statista,0.008,0.01,0.012,0.015,0.018,0.02,0.023,0.025,0.026,0.029,0.031
Montenegro,Meat,Users by Segment,Fresh Meat,million users,Statista,0.005,0.007,0.008,0.01,0.012,0.014,0.016,0.017,0.018,0.02,0.021
Montenegro,Meat,Users by Segment,Processed Meat,million users,Statista,0.007,0.008,0.011,0.013,0.015,0.018,0.02,0.021,0.023,0.025,0.027
Montenegro,Meat,Penetration Rate by Segment,Fresh Meat,percent,Statista,0.831,1.073,1.331,1.619,1.926,2.224,2.492,2.702,2.911,3.171,3.416
Montenegro,Meat,Penetration Rate by Segment,Meat,percent,Statista,1.204,1.555,1.93,2.346,2.792,3.223,3.612,3.915,4.219,4.595,4.951
Montenegro,Meat,Penetration Rate by Segment,Processed Meat,percent,Statista,1.048,1.352,1.679,2.041,2.429,2.804,3.143,3.406,3.671,3.998,4.308
Montenegro,Oils & Fats,Average Revenue per User by Segment,Total,USD (US$),Statista,13.65,13.8,14.29,18.12,21.58,20.68,25.28,29.24,34.36,34.76,35.94
Montenegro,Oils & Fats,Average Revenue per User by Segment,Butter,USD (US$),Statista,5.304,5.334,5.485,6.913,8.159,7.762,9.416,10.81,12.59,12.74,13.15
Montenegro,Oils & Fats,Average Revenue per User by Segment,Edible Oils,USD (US$),Statista,2.229,2.267,2.361,3.011,3.599,3.463,4.25,4.935,5.819,5.888,6.091
Montenegro,Oils & Fats,Average Revenue per User by Segment,Margarine,USD (US$),Statista,5.236,5.323,5.553,7.075,8.479,8.155,10.01,11.63,13.74,13.9,14.38
Montenegro,Oils & Fats,Average Revenue per User by Segment,Other Oils & Fats,USD (US$),Statista,5.72,5.762,5.955,7.538,8.986,8.624,10.56,12.23,14.39,14.56,15.06
Montenegro,Oils & Fats,Revenue,Total,thousand USD (US$),Statista,85.93,112.2,144.3,222.5,315.3,348.8,477.6,598.6,757.5,834.2,928.5
Montenegro,Oils & Fats,Revenue,Butter,thousand USD (US$),Statista,26.72,34.7,44.31,67.91,95.36,104.7,142.4,177,222.2,244.6,271.9
Montenegro,Oils & Fats,Revenue,Edible Oils,thousand USD (US$),Statista,11.23,14.75,19.07,29.57,42.07,46.73,64.25,80.84,102.6,113,125.9
Montenegro,Oils & Fats,Revenue,Margarine,thousand USD (US$),Statista,26.37,34.64,44.86,69.5,99.11,110,151.3,190.5,242.3,266.9,297.3
Montenegro,Oils & Fats,Revenue,Other Oils & Fats,thousand USD (US$),Statista,21.61,28.12,36.08,55.54,78.78,87.27,119.7,150.3,190.4,209.7,233.4
Montenegro,Oils & Fats,Revenue Change,Total,percent,Statista,,30.571,28.61,54.193,41.708,10.625,36.927,25.335,26.545,10.125,11.304
Montenegro,Oils & Fats,Revenue Change,Butter,percent,Statista,,29.865,27.695,53.261,40.421,9.794,36.008,24.298,25.537,10.081,11.161
Montenegro,Oils & Fats,Revenue Change,Edible Oils,percent,Statista,,31.345,29.288,55.06,42.273,11.077,37.492,25.821,26.917,10.136,11.416
Montenegro,Oils & Fats,Revenue Change,Margarine,percent,Statista,,31.361,29.503,54.926,42.604,10.988,37.545,25.909,27.192,10.153,11.39
Montenegro,Oils & Fats,Revenue Change,Other Oils & Fats,percent,Statista,,30.125,28.307,53.936,41.844,10.777,37.161,25.564,26.68,10.137,11.302
Montenegro,Oils & Fats,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Oils & Fats,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Oils & Fats,Online & Offline Split,Offline,percent,Statista,99.63,99.54,99.413,99.175,98.826,98.572,98.259,97.866,97.364,,
Montenegro,Oils & Fats,Online & Offline Split,Online,percent,Statista,0.37,0.46,0.587,0.825,1.174,1.428,1.741,2.134,2.636,,
Montenegro,Oils & Fats,Mobile/Desktop Split,Desktop,percent,Statista,62.707,61.091,59.094,57.891,56.751,55.816,54.888,54.428,54.428,,
Montenegro,Oils & Fats,Mobile/Desktop Split,Mobile,percent,Statista,37.293,38.909,40.906,42.109,43.249,44.184,45.112,45.572,45.572,,
Montenegro,Oils & Fats,Users by Segment,Total,million users,Statista,0.006,0.008,0.01,0.012,0.015,0.017,0.019,0.02,0.022,0.024,0.026
Montenegro,Oils & Fats,Users by Segment,Butter,million users,Statista,0.005,0.007,0.008,0.01,0.012,0.013,0.015,0.016,0.018,0.019,0.021
Montenegro,Oils & Fats,Users by Segment,Edible Oils,million users,Statista,0.005,0.007,0.008,0.01,0.012,0.013,0.015,0.016,0.018,0.019,0.021
Montenegro,Oils & Fats,Users by Segment,Margarine,million users,Statista,0.005,0.007,0.008,0.01,0.012,0.013,0.015,0.016,0.018,0.019,0.021
Montenegro,Oils & Fats,Users by Segment,Other Oils & Fats,million users,Statista,0.004,0.005,0.006,0.007,0.009,0.01,0.011,0.012,0.013,0.014,0.016
Montenegro,Oils & Fats,Penetration Rate by Segment,Butter,percent,Statista,0.803,1.036,1.286,1.564,1.861,2.149,2.408,2.61,2.813,3.064,3.301
Montenegro,Oils & Fats,Penetration Rate by Segment,Edible Oils,percent,Statista,0.803,1.036,1.286,1.564,1.861,2.149,2.408,2.61,2.813,3.064,3.301
Montenegro,Oils & Fats,Penetration Rate by Segment,Margarine,percent,Statista,0.803,1.036,1.286,1.564,1.861,2.149,2.408,2.61,2.813,3.064,3.301
Montenegro,Oils & Fats,Penetration Rate by Segment,Oils & Fats,percent,Statista,1.003,1.295,1.608,1.955,2.326,2.686,3.01,3.263,3.516,3.829,4.126
Montenegro,Oils & Fats,Penetration Rate by Segment,Other Oils & Fats,percent,Statista,0.602,0.777,0.965,1.173,1.396,1.612,1.806,1.958,2.11,2.298,2.476
Montenegro,Sauces & Spices,Average Revenue per User by Segment,Total,USD (US$),Statista,3.583,3.587,3.679,4.193,4.813,4.642,5.713,6.654,7.868,7.938,8.201
Montenegro,Sauces & Spices,Average Revenue per User by Segment,Spices & Culinary Herbs,USD (US$),Statista,3.003,3.004,3.078,3.506,4.02,3.876,4.768,5.55,6.559,6.617,6.836
Montenegro,Sauces & Spices,Average Revenue per User by Segment,Tomato Ketchup,USD (US$),Statista,1.969,1.974,2.029,2.314,2.661,2.569,3.165,3.69,4.368,4.407,4.554
Montenegro,Sauces & Spices,Revenue,Total,thousand USD (US$),Statista,39.71,51.35,65.39,90.62,123.8,137.8,190,239.8,305.3,335.3,372.9
Montenegro,Sauces & Spices,Revenue,Spices & Culinary Herbs,thousand USD (US$),Statista,26.62,34.39,43.76,60.61,82.7,92.04,126.8,160,203.6,223.6,248.7
Montenegro,Sauces & Spices,Revenue,Tomato Ketchup,thousand USD (US$),Statista,13.09,16.95,21.63,30.01,41.06,45.76,63.16,79.78,101.7,111.7,124.2
Montenegro,Sauces & Spices,Revenue Change,Total,percent,Statista,,29.313,27.342,38.584,36.614,11.309,37.881,26.211,27.314,9.826,11.214
Montenegro,Sauces & Spices,Revenue Change,Spices & Culinary Herbs,percent,Statista,,29.189,27.246,38.505,36.446,11.294,37.766,26.183,27.25,9.823,11.225
Montenegro,Sauces & Spices,Revenue Change,Tomato Ketchup,percent,Statista,,29.488,27.611,38.742,36.821,11.447,38.024,26.314,27.476,9.833,11.191
Montenegro,Sauces & Spices,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Sauces & Spices,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Sauces & Spices,Online & Offline Split,Online,percent,Statista,0.37,0.455,0.573,0.756,1.022,1.24,1.512,1.855,2.295,,
Montenegro,Sauces & Spices,Mobile/Desktop Split,Desktop,percent,Statista,56.043,53.898,52.701,52.041,51.723,51.579,51.525,51.513,51.513,,
Montenegro,Sauces & Spices,Mobile/Desktop Split,Mobile,percent,Statista,43.957,46.102,47.299,47.959,48.277,48.421,48.475,48.487,48.487,,
Montenegro,Sauces & Spices,Users by Segment,Total,million users,Statista,0.011,0.014,0.018,0.022,0.026,0.03,0.033,0.036,0.039,0.042,0.045
Montenegro,Sauces & Spices,Users by Segment,Spices & Culinary Herbs,million users,Statista,0.009,0.011,0.014,0.017,0.021,0.024,0.027,0.029,0.031,0.034,0.036
Montenegro,Sauces & Spices,Users by Segment,Tomato Ketchup,million users,Statista,0.007,0.009,0.011,0.013,0.015,0.018,0.02,0.022,0.023,0.025,0.027
Montenegro,Sauces & Spices,Penetration Rate by Segment,Sauces & Spices,percent,Statista,1.766,2.28,2.83,3.441,4.094,4.727,5.298,5.743,6.188,6.74,7.262
Montenegro,Sauces & Spices,Penetration Rate by Segment,Spices & Culinary Herbs,percent,Statista,1.413,1.824,2.264,2.753,3.276,3.782,4.238,4.594,4.95,5.392,5.809
Montenegro,Sauces & Spices,Penetration Rate by Segment,Tomato Ketchup,percent,Statista,1.06,1.368,1.698,2.064,2.457,2.836,3.179,3.446,3.713,4.044,4.357
Montenegro,Spreads & Sweeteners,Average Revenue per User by Segment,Total,USD (US$),Statista,5.704,5.853,6.232,7.288,8.568,7.23,11.61,14.15,17.53,17.74,18.48
Montenegro,Spreads & Sweeteners,Average Revenue per User by Segment,Spreads,USD (US$),Statista,4.446,4.397,4.505,5.049,5.687,4.673,7.304,8.653,10.4,10.52,10.91
Montenegro,Spreads & Sweeteners,Average Revenue per User by Segment,Sweeteners,USD (US$),Statista,4.475,4.866,5.475,6.769,8.37,7.276,12.01,15.07,19.18,19.43,20.32
Montenegro,Spreads & Sweeteners,Revenue,Total,thousand USD (US$),Statista,47.41,62.83,83.07,118.1,165.2,161,289.5,382.5,510.2,561.9,630.4
Montenegro,Spreads & Sweeteners,Revenue,Spreads,thousand USD (US$),Statista,29.56,37.76,48.04,65.46,87.75,83.22,145.7,187.1,242.2,266.5,297.7
Montenegro,Spreads & Sweeteners,Revenue,Sweeteners,thousand USD (US$),Statista,17.85,25.07,35.03,52.66,77.49,77.76,143.7,195.4,268,295.4,332.7
Montenegro,Spreads & Sweeteners,Revenue Change,Total,percent,Statista,,32.525,32.214,42.169,39.881,-2.542,79.814,32.124,33.386,10.133,12.191
Montenegro,Spreads & Sweeteners,Revenue Change,Spreads,percent,Statista,,27.74,27.225,36.261,34.051,-5.162,75.078,28.415,29.449,10.033,11.707
Montenegro,Spreads & Sweeteners,Revenue Change,Sweeteners,percent,Statista,,40.448,39.729,50.328,47.152,0.348,84.799,35.978,37.155,10.224,12.627
Montenegro,Spreads & Sweeteners,Comparable Estimates - Food (Worldwide),*Statista,billion USD (US$),,73.5,91.13,111.4,168.8,229.6,245.3,328,410.2,518.3,560.2,616
Montenegro,Spreads & Sweeteners,Comparable Estimates - Food (Worldwide),Common Thread Collective,billion USD (US$),,,90.4,110.6,167.7,228.4,274.1,333.6,411.2,513.3,,
Montenegro,Spreads & Sweeteners,Online & Offline Split,Offline,percent,Statista,99.626,99.527,99.379,99.155,98.804,98.501,98.111,97.59,96.898,,
Montenegro,Spreads & Sweeteners,Online & Offline Split,Online,percent,Statista,0.374,0.473,0.621,0.845,1.196,1.499,1.889,2.41,3.102,,
Montenegro,Spreads & Sweeteners,Mobile/Desktop Split,Desktop,percent,Statista,56.043,53.898,52.701,52.041,51.723,51.579,51.525,51.513,51.513,,
Montenegro,Spreads & Sweeteners,Mobile/Desktop Split,Mobile,percent,Statista,43.957,46.102,47.299,47.959,48.277,48.421,48.475,48.487,48.487,,
Montenegro,Spreads & Sweeteners,Users by Segment,Total,million users,Statista,0.008,0.011,0.013,0.016,0.019,0.022,0.025,0.027,0.029,0.032,0.034
Montenegro,Spreads & Sweeteners,Users by Segment,Spreads,million users,Statista,0.007,0.009,0.011,0.013,0.015,0.018,0.02,0.022,0.023,0.025,0.027
Montenegro,Spreads & Sweeteners,Users by Segment,Sweeteners,million users,Statista,0.004,0.005,0.006,0.008,0.009,0.011,0.012,0.013,0.014,0.015,0.016
Montenegro,Spreads & Sweeteners,Penetration Rate by Segment,Spreads,percent,Statista,1.06,1.368,1.698,2.064,2.457,2.836,3.179,3.446,3.713,4.044,4.357
Montenegro,Spreads & Sweeteners,Penetration Rate by Segment,Spreads & Sweeteners,percent,Statista,1.324,1.71,2.123,2.581,3.071,3.546,3.973,4.307,4.641,5.055,5.446
Montenegro,Spreads & Sweeteners,Penetration Rate by Segment,Sweeteners,percent,Statista,0.636,0.821,1.019,1.239,1.474,1.702,1.907,2.067,2.228,2.426,2.614
Montenegro,Vegetables,Average Revenue per User by Segment,Total,USD (US$),Statista,29.37,29.68,30.79,41.29,50.36,48.08,58.51,67.37,78.8,79.83,82.54
Montenegro,Vegetables,Average Revenue per User by Segment,Fresh Vegetables,USD (US$),Statista,35.48,35.87,37.21,49.94,60.93,58.2,70.89,81.68,95.61,96.86,100.2
Montenegro,Vegetables,Average Revenue per User by Segment,Processed & Frozen Vegetables,USD (US$),Statista,9.057,9.151,9.475,12.67,15.42,14.67,17.78,20.39,23.74,24.05,24.85
Montenegro,Vegetables,Revenue,Total,million USD (US$),Statista,0.362,0.473,0.609,0.994,1.442,1.589,2.167,2.704,3.406,3.755,4.18
Montenegro,Vegetables,Revenue,Fresh Vegetables,million USD (US$),Statista,0.306,0.4,0.516,0.841,1.221,1.347,1.838,2.295,2.893,3.189,3.55
Montenegro,Vegetables,Revenue,Processed & Frozen Vegetables,million USD (US$),Statista,0.056,0.073,0.094,0.152,0.221,0.242,0.329,0.409,0.513,0.566,0.629
Montenegro,Vegetables,Revenue Change,Total,percent,Statista,,30.546,28.789,63.089,45.114,10.194,36.375,24.781,25.962,10.247,11.318
Montenegro,Vegetables,Revenue Change,Fresh Vegetables,percent,Statista,,30.571,28.836,63.15,45.15,10.319,36.451,24.864,26.057,10.232,11.32
Montenegro,Vegetables,Revenue Change,Processed & Frozen Vegetables,percent,Statista,,30.506,28.544,62.649,44.787,9.783,35.85,24.233,25.397,10.273,11.243
Montenegro,Vegetables,Comparable Estimates - Vegetables (Worldwide),*Statista,billion USD (US$),,7.843,9.812,12.02,17.83,24.47,25.76,34.23,42.47,53.34,57.77,63.58
Montenegro,Vegetables,Comparable Estimates - Vegetables (Worldwide),Common Thread Collective,billion USD (US$),,,,,,24,,,,53,,
Montenegro,Vegetables,Online & Offline Split,Offline,percent,Statista,99.63,99.54,99.413,99.142,98.745,98.476,98.147,97.739,97.217,,
Montenegro,Vegetables,Online & Offline Split,Online,percent,Statista,0.37,0.46,0.587,0.858,1.255,1.524,1.853,2.261,2.783,,
Montenegro,Vegetables,Mobile/Desktop Split,Desktop,percent,Statista,56.043,53.898,52.701,52.041,51.723,51.579,51.525,51.513,51.513,,
Montenegro,Vegetables,Mobile/Desktop Split,Mobile,percent,Statista,43.957,46.102,47.299,47.959,48.277,48.421,48.475,48.487,48.487,,
Montenegro,Vegetables,Users by Segment,Total,million users,Statista,0.012,0.016,0.02,0.024,0.029,0.033,0.037,0.04,0.043,0.047,0.051
Montenegro,Vegetables,Users by Segment,Fresh Vegetables,million users,Statista,0.009,0.011,0.014,0.017,0.02,0.023,0.026,0.028,0.03,0.033,0.035
Montenegro,Vegetables,Users by Segment,Processed & Frozen Vegetables,million users,Statista,0.006,0.008,0.01,0.012,0.014,0.017,0.019,0.02,0.022,0.024,0.025
Montenegro,Vegetables,Penetration Rate by Segment,Fresh Vegetables,percent,Statista,1.377,1.777,2.206,2.682,3.192,3.685,4.13,4.477,4.824,5.254,5.661
Montenegro,Vegetables,Penetration Rate by Segment,Processed & Frozen Vegetables,percent,Statista,0.983,1.27,1.576,1.916,2.28,2.632,2.95,3.198,3.446,3.753,4.043
Montenegro,Vegetables,Penetration Rate by Segment,Vegetables,percent,Statista,1.967,2.539,3.152,3.832,4.56,5.265,5.9,6.395,6.891,7.506,8.087
